,SchoolID,total_score,Latitude,Longitude
593,02DES0022Z,42.591597309664934,32.497,-117.08
595,02DES0023Z,52.45232026043426,32.632,-115.47
596,02DES0025X,32.25484475292528,31.805,-116.6
597,02DES0026W,46.157980406007184,32.565,-116.63
598,02DES0027V,70.62897331163047,32.565,-116.63
600,02DES0028U,48.006050182733944,32.632,-115.47
602,02DES0029T,26.846534197352664,32.632,-115.47
604,02DES0030I,26.333650686403978,32.632,-115.47
606,02DES0031H,54.9230674733577,31.805,-116.6
607,02DES0032G,57.26482601885692,32.497,-117.08
608,02DES0033F,50.031479377169006,32.497,-117.08
610,02DES0034E,20.955283928626272,32.497,-117.08
612,02DES0035D,55.31924695187495,32.632,-115.47
613,02DES0036C,30.415220662756056,32.497,-117.08
615,02DES0037B,57.02527563649765,32.497,-117.08
617,02DES0038A,50.7862166395381,32.497,-117.08
618,02DES0039Z,48.59187371395228,32.361,-117.05
619,02DES0040P,55.57799207641043,32.632,-115.47
621,02DES0042N,27.864623322379533,32.497,-117.08
622,02DES0043M,50.98737753754492,32.497,-117.08
623,02DES0044L,48.62412088080833,31.805,-116.6
624,02DES0045K,12.299990786523756,31.805,-116.6
625,02DES0046J,52.982095144498025,32.497,-117.08
627,02DES0047I,41.72399496329965,32.497,-117.08
629,02DES0048H,47.86784803906514,32.632,-115.47
631,02DES0049G,17.909462240103192,31.805,-116.6
632,02DES0050W,51.177789379933046,32.497,-117.08
633,02DES0051V,42.40348883633795,32.497,-117.08
635,02DES0052U,31.964620251220783,32.497,-117.08
636,02DES0053T,39.57802278799791,32.632,-115.47
638,02DES0054S,18.85845029329566,32.497,-117.08
639,02DES0055R,17.31058628420503,32.6412,-115.476
640,02DES0056Q,27.37938024016461,32.565,-116.63
641,02DES0057P,48.3584656490894,32.497,-117.08
642,02DES0058O,27.48226405822917,32.497,-117.08
643,02DES0059N,19.78747581462486,32.497,-117.08
644,02DES0060C,12.462762200178128,32.497,-117.08
645,02DES0061B,38.63210589355364,32.497,-117.08
646,02DES0062A,63.990663677405486,32.497,-117.08
647,02DES0063Z,61.04542243788581,32.497,-117.08
648,02DES0064Z,20.24814962685421,32.497,-117.08
649,02DES0065Y,41.1535272258223,32.497,-117.08
650,02DES0066X,30.723872116949725,32.497,-117.08
651,02DPT0004F,21.72771672771673,32.632,-115.47
653,02DPT0006D,25.273199023199023,31.805,-116.6
655,02DPT0008B,70.19383394383394,32.497,-117.08
657,02DPT0010Q,35.29456654456655,32.497,-117.08
659,02DPT0012O,18.235653235653235,32.632,-115.47
661,02DPT0014M,40.91880341880342,32.565,-116.63
663,02DSC0001P,22.450170449310527,32.497,-117.08
665,02DST0001F,56.57458309019994,32.497,-117.08
667,02DST0002E,77.11218942907158,32.632,-115.47
669,02DST0003D,40.625287921132646,32.632,-115.47
670,02DST0004C,23.463652836215104,32.632,-115.47
671,02DST0005B,40.62835907988084,32.632,-115.47
672,02DST0006A,23.72163017106354,31.041267,-114.824242
673,02DST0007Z,46.81367279874696,31.805,-116.6
674,02DST0008Z,54.675839194127946,31.805,-116.6
675,02DST0009Y,51.27913761862351,32.632,-115.47
676,02DST0010N,54.52688799484045,31.805,-116.6
677,02DST0011M,14.002948312398267,31.805,-116.6
678,02DST0012L,38.47547679739566,32.632,-115.47
679,02DST0013K,20.34335554804828,32.361,-117.05
680,02DST0014J,27.36709560517183,31.805,-116.6
681,02DST0015I,52.43082214919689,32.497,-117.08
683,02DST0016H,22.28432787690796,32.632,-115.47
684,02DST0017G,27.671140321243204,32.565,-116.63
685,02DST0018F,65.3028162525721,32.632,-115.47
687,02DST0019E,60.17167777402414,31.805,-116.6
689,02DST0020U,63.61444673075151,31.805,-116.6
690,02DST0021T,66.88062405945763,32.497,-117.08
692,02DST0022S,60.95328767543994,31.805,-116.6
694,02DST0023R,60.75519793618132,32.632,-115.47
695,02DST0024Q,18.71717699087866,31.805,-116.6
696,02DST0025P,54.57986548324683,31.805,-116.6
698,02DST0026O,73.62181751174718,32.565,-116.63
699,02DST0027N,56.23752341758546,32.497,-117.08
701,02DST0028M,20.00092134762446,32.497,-117.08
702,02DST0029L,36.19437363717331,31.805,-116.6
704,02DST0030A,64.8444458094039,32.497,-117.08
706,02DST0031Z,27.75099044869629,32.565,-116.63
707,02DST0032Z,50.89217161635084,32.497,-117.08
709,02DST0033Y,76.06185313718866,32.6412,-115.476
710,02DST0034X,49.54546850526704,32.497,-117.08
712,02DST0035W,19.709161266545863,32.497,-117.08
713,02DST0036V,30.21866650287153,31.805,-116.6
714,02DST0037U,64.15804182918215,32.497,-117.08
716,02DST0038T,42.82423758484076,32.361,-117.05
717,02DST0039S,53.358312091152,31.805,-116.6
718,02DST0040H,57.15579988329597,32.497,-117.08
720,02DST0041G,20.7579619790547,32.497,-117.08
721,02DST0042F,52.03157151193145,32.497,-117.08
722,02DST0043E,56.76422714290101,32.497,-117.08
723,02DST0044D,60.036546789103525,32.632,-115.47
725,02DST0045C,49.82494395135285,32.497,-117.08
727,02DST0046B,43.40622216762385,32.497,-117.08
729,02DST0047A,55.073554252019285,32.497,-117.08
730,02DST0048Z,72.39181843309481,31.805,-116.6
731,02DST0049Z,50.45453149473296,32.497,-117.08
732,02DST0050O,64.92736709560518,32.361,-117.05
733,02DST0051N,13.299652959061454,32.497,-117.08
735,02DTA0041H,23.652828652828656,32.632,-115.47
738,02DTA0146B,37.44200244200244,31.805,-116.6
741,02DTA0198H,25.50671550671551,31.805,-116.6
742,02DTV0001T,4.949172322717361,31.805,-116.6
743,02DTV0002S,15.997665919351371,31.805,-116.6
744,02DTV0005P,72.72964589539633,32.497,-117.08
745,02DTV0006O,68.00466816129726,31.805,-116.6
746,02DTV0007N,64.37916525905224,31.805,-116.6
747,02DTV0009L,73.00605018273394,31.805,-116.6
748,02DTV0010A,17.347440189183377,31.805,-116.6
749,02DTV0011Z,11.966770062344525,31.805,-116.6
750,02DTV0012Z,41.64030588741132,31.805,-116.6
751,02DTV0013Y,29.205184115966954,32.497,-117.08
752,02DTV0014X,17.88182181136943,32.565,-116.63
753,02DTV0015W,51.75056048647154,31.805,-116.6
754,02DTV0016V,44.2216148152698,31.805,-116.6
755,02DTV0017U,25.063726544025062,31.805,-116.6
756,02DTV0018T,11.443137495777156,31.805,-116.6
757,02DTV0019S,32.23488222106201,32.497,-117.08
758,02DTV0020H,30.289303154080034,31.805,-116.6
759,02DTV0021G,20.74260618531372,32.497,-117.08
760,02DTV0022F,50.25951291422253,32.497,-117.08
761,02DTV0023E,10.273026012714595,32.361,-117.05
762,02ECB0001O,58.57905982905983,32.632,-115.47
764,02ECB0003M,66.9520757020757,32.632,-115.47
766,02ECB0006J,44.735958485958484,32.632,-115.47
768,02ECB0007I,83.20665445665446,32.632,-115.47
770,02ECB0010W,90.7997557997558,32.632,-115.47
771,02ECB0011V,65.02594627594627,31.805,-116.6
773,02ECB0012U,41.53846153846153,32.632,-115.47
775,02ECB0013T,82.03907203907204,32.565,-116.63
777,02ECB0016Q,85.8562271062271,32.497,-117.08
779,02ECB0019N,52.16422466422467,32.497,-117.08
781,02ECB0022A,66.83302808302808,32.361,-117.05
783,02ECB0026X,71.15079365079364,32.632,-115.47
784,02ECB0027W,69.0521978021978,31.805,-116.6
786,02ECB0031I,71.78418803418803,32.632,-115.47
788,02ECB0032H,57.48778998778999,32.361,-117.05
790,02ECB0033G,74.69169719169719,32.497,-117.08
792,02ECB0034F,77.63125763125763,32.497,-117.08
794,02ECB0035E,62.60531135531135,31.805,-116.6
796,02ECB0036D,84.75274725274726,31.805,-116.6
797,02ECB0038B,41.791819291819294,32.632,-115.47
798,02ECB0039A,17.23748473748474,32.632,-115.47
799,02ECB0040Q,39.78632478632478,31.805,-116.6
800,02ECB0042O,64.72222222222223,32.565,-116.63
801,02ECB0043N,62.61904761904762,31.805,-116.6
802,02ECB0044M,69.08119658119658,32.497,-117.08
803,02ECB0045L,56.8956043956044,32.497,-117.08
805,02ECB0046K,39.09035409035409,32.632,-115.47
806,02ECB0047J,48.47069597069597,32.497,-117.08
807,02ECB0048I,40.68376068376068,32.497,-117.08
808,02ECB0049H,63.2967032967033,32.497,-117.08
809,02EES0001M,68.34710236172107,31.805,-116.6
810,02EES0003K,30.63787967200025,31.805,-116.6
811,02EES0004J,38.36337950308651,31.805,-116.6
812,02EES0005I,17.121710021190996,32.632,-115.47
813,02EES0006H,42.77740241393077,32.632,-115.47
815,02EES0007G,32.10282239488959,32.632,-115.47
816,02EES0008F,47.69355978010503,32.361,-117.05
817,02EES0009E,25.628051964006023,32.632,-115.47
819,02EES0010U,20.32032185743681,32.632,-115.47
820,02EES0011T,22.66668714105832,32.632,-115.47
821,02EES0012S,35.183194619329875,32.497,-117.08
822,02EES0013R,28.784435367464145,32.632,-115.47
823,02EES0014Q,44.16633395780228,32.497,-117.08
825,02EES0018M,27.095298055956512,32.632,-115.47
826,02EES0019L,23.505113479315742,31.805,-116.6
827,02EES0022Z,41.33319001259176,32.632,-115.47
829,02EES0023Y,45.318018488375664,32.632,-115.47
830,02EES0026V,30.17413470102269,31.805,-116.6
831,02EES0027U,51.357452166702494,32.632,-115.47
832,02EES0028T,29.6044347532324,32.632,-115.47
833,02EES0029S,48.562697705844414,31.805,-116.6
834,02EES0030H,27.6035748287829,32.632,-115.47
835,02EES0031G,45.380977242713676,32.497,-117.08
837,02EES0032F,18.413132274807285,32.632,-115.47
838,02EES0033E,33.39578022787998,32.497,-117.08
839,02EES0034D,46.68161297257456,32.632,-115.47
840,02EES0035C,26.77589754614416,32.632,-115.47
841,02EES0037A,26.59469918000061,32.632,-115.47
842,02EES0038Z,70.49844906483216,32.497,-117.08
843,02EES0039Z,9.253401308313627,32.632,-115.47
844,02EES0041N,36.76484137465066,32.497,-117.08
846,02EES0042M,81.0939467461073,32.497,-117.08
847,02EES0043L,47.971499646816746,32.632,-115.47
848,02EES0044K,41.689444427382455,32.497,-117.08
850,02EES0045J,36.523755412917296,31.805,-116.6
851,02EES0046I,23.971161819354442,32.497,-117.08
853,02EES0047H,51.376646908878726,32.497,-117.08
855,02EES0048G,71.92346672399496,32.565,-116.63
856,02EES0049F,26.322901630785296,31.805,-116.6
857,02EES0050V,60.4096925770093,31.805,-116.6
858,02EES0051U,59.93903749884832,32.497,-117.08
860,02EES0052T,37.09652651945579,32.361,-117.05
861,02EES0053S,13.30272411780965,32.632,-115.47
862,02EES0054R,56.4202573631031,32.497,-117.08
863,02EES0055Q,33.877952151346705,32.632,-115.47
864,02EES0056P,30.697767267590063,32.632,-115.47
865,02EES0057O,31.34271060471116,32.632,-115.47
866,02EES0058N,32.54890820306502,32.632,-115.47
868,02EES0060B,27.076871103467337,32.632,-115.47
869,02EES0062Z,32.75774699794232,31.805,-116.6
871,02EES0063Z,67.16777740241393,31.805,-116.6
872,02EES0067V,36.870796351463405,32.632,-115.47
873,02EES0068U,36.717238414053625,31.805,-116.6
874,02EES0069T,19.98479776419643,32.497,-117.08
876,02EES0070I,46.68161297257456,32.632,-115.47
877,02EES0071H,79.61671938822518,32.632,-115.47
878,02EES0072G,20.96219403580972,32.497,-117.08
879,02EES0073F,27.06612204784865,32.497,-117.08
880,02EES0074E,26.59469918000061,32.361,-117.05
881,02EES0075D,44.70148336967538,32.497,-117.08
883,02EES0076C,29.392524799606893,32.565,-116.63
884,02EES0077B,49.54853966401523,31.805,-116.6
885,02EES0079Z,49.287491170418605,32.632,-115.47
887,02EES0082N,49.86026227695709,32.632,-115.47
888,02EES0083M,53.28460428119529,32.632,-115.47
889,02EES0086J,52.13291975062191,32.497,-117.08
890,02EES0088H,35.29529191363902,32.632,-115.47
891,02EES0089G,39.2294462700777,31.805,-116.6
892,02EES0092U,29.83477165934708,31.805,-116.6
893,02EES0095R,18.549798839101992,32.632,-115.47
894,02EES0096Q,35.353643929854734,32.632,-115.47
895,02EES0097P,58.90482479039342,32.361,-117.05
897,02EES0098O,40.11240441018396,32.497,-117.08
899,02EES0100M,13.58680630201775,32.632,-115.47
900,02EES0105H,31.964620251220783,32.632,-115.47
901,02EES0106G,36.73950431497804,32.632,-115.47
903,02EES0108E,53.74220693467645,32.632,-115.47
904,02EES0109D,63.95688093117533,32.632,-115.47
905,02EES0112R,42.512514971898895,32.5325,-117.019
907,02EES0113Q,86.73566536654279,32.497,-117.08
909,02EES0121Z,39.092779705783,32.632,-115.47
910,02EES0125V,19.669236202819324,32.632,-115.47
911,02EES0131F,20.58444150978164,32.632,-115.47
913,02EES0134C,38.50311722612942,31.805,-116.6
914,02EES0137Z,41.86526826571665,32.497,-117.08
916,02EES0138Z,46.51577040017199,32.632,-115.47
918,02EES0139Y,27.743312551825802,32.632,-115.47
920,02EES0144J,24.835693006971532,32.497,-117.08
922,02EES0146H,29.6044347532324,31.805,-116.6
923,02EES0147G,17.649949325880655,32.632,-115.47
924,02EES0148F,31.250575842265285,32.497,-117.08
926,02EES0149E,50.1443444611652,32.632,-115.47
927,02EES0152S,16.257178833573906,32.632,-115.47
928,02EES0158M,21.516538189859034,32.497,-117.08
930,02EES0159L,20.693467645342587,32.632,-115.47
931,02EES0160A,36.98289364577255,32.632,-115.47
932,02EES0161Z,27.90608396548017,32.497,-117.08
933,02EES0162Z,59.05070483093271,32.497,-117.08
934,02EES0163Y,15.81339639445963,32.632,-115.47
935,02EES0164X,26.63155308497896,32.632,-115.47
936,02EES0165W,37.329934584318664,32.497,-117.08
938,02EES0166V,28.690765025644176,32.632,-115.47
939,02EES0167U,37.18712570252757,32.632,-115.47
941,02EES0168T,35.25997358803477,31.805,-116.6
942,02EES0169S,32.64948865206843,32.497,-117.08
944,02EES0170H,70.0800036853905,32.565,-116.63
946,02EES0171G,38.15300512883511,32.632,-115.47
947,02EES0174D,54.36565216056018,32.632,-115.47
949,02EES0175C,45.67734406191456,31.805,-116.6
950,02EES0177A,28.856607598046743,32.632,-115.47
951,02EES0178Z,49.29747243635023,32.632,-115.47
953,02EES0179Z,16.21264703172507,32.632,-115.47
954,02EES0180O,44.55329996007494,32.632,-115.47
955,02EES0181N,28.739903565615307,32.632,-115.47
956,02EES0183L,21.722305825988144,32.632,-115.47
957,02EES0184K,38.90083228402076,32.497,-117.08
958,02EES0185J,67.58391941279444,32.497,-117.08
959,02EES0186I,36.47615245232026,31.805,-116.6
960,02EES0187H,51.22846349927828,31.805,-116.6
961,02EES0192T,48.97883971622493,32.497,-117.08
963,02EES0193S,42.92865698227941,32.497,-117.08
964,02EES0195Q,13.18141334725592,32.497,-117.08
965,02EES0197O,60.89032892110193,31.8089,-116.595
966,02EES0198N,42.03955652467676,31.805,-116.6
967,02EES0200L,20.86929148367679,32.632,-115.47
969,02EES0201K,15.908602315653695,32.632,-115.47
970,02EES0202J,75.0,32.497,-117.08
972,02EES0203I,27.655016737815178,32.497,-117.08
974,02EES0204H,44.82202635054206,31.805,-116.6
975,02EES0206F,72.85402782469826,31.805,-116.6
976,02EES0207E,32.94124873314702,32.497,-117.08
978,02EES0208D,42.7981327354811,32.632,-115.47
979,02EES0209C,70.15447928503424,32.497,-117.08
981,02EES0210S,9.526734436903045,32.497,-117.08
982,02EES0211R,22.50391572740395,32.632,-115.47
983,02EES0212Q,48.95657381530052,32.497,-117.08
985,02EES0213P,56.41104388685852,31.805,-116.6
986,02EES0214O,22.61601302171309,32.632,-115.47
987,02EES0218K,32.31933908663739,31.805,-116.6
988,02EMS0001V,72.33211233211233,31.805,-116.6
989,02EMS0002U,70.87301587301587,31.805,-116.6
990,02EMS0003T,87.97313797313797,31.805,-116.6
991,02EMS0006Q,52.32905982905983,31.805,-116.6
992,02EMS0007P,45.48534798534799,32.565,-116.63
993,02EMS0008O,53.318070818070815,31.805,-116.6
994,02EMS0011B,79.56959706959707,32.565,-116.63
995,02EMS0012A,48.45543345543346,32.632,-115.47
996,02EMS0013Z,39.16666666666666,32.497,-117.08
997,02EMS0014Z,64.15140415140415,32.565,-116.63
998,02ESN0007O,18.96440527010841,32.497,-117.08
999,02ESN0018U,8.676023463652836,32.632,-115.47
1000,02EST0005A,30.481250575842264,32.497,-117.08
1001,02EST0006Z,32.46675470655078,32.497,-117.08
1002,02EST0010M,79.41095175209607,32.632,-115.47
1003,02EST0011L,54.21823654064679,32.497,-117.08
1004,02EST0012K,45.71112680814471,32.632,-115.47
1005,02EST0013J,16.323208746660114,32.632,-115.47
1006,02EST0015H,13.804858573139644,32.497,-117.08
1007,02EST0016G,40.24599981573048,32.632,-115.47
1008,02EST0018E,49.877153650072174,32.497,-117.08
1009,02EST0019D,27.076871103467337,32.632,-115.47
1010,02ETC0001D,47.86782661782662,32.497,-117.08
1012,02ETC0002C,85.53418803418803,32.632,-115.47
1014,02ETC0003B,43.53174603174603,32.497,-117.08
1016,02ETC0004A,48.233211233211236,31.805,-116.6
1021,02ETC0005Z,55.74481074481075,32.497,-117.08
1023,02ETC0006Z,68.68131868131869,32.497,-117.08
1025,02ETC0007Y,80.53418803418805,32.632,-115.47
1027,02ETC0008X,49.296398046398046,32.632,-115.47
1029,02ETC0009W,41.619352869352866,32.497,-117.08
1031,02ETC0010L,44.37423687423687,32.632,-115.47
1033,02ETC0011K,56.6559829059829,31.041267,-114.824242
1035,02ETC0012J,45.076312576312574,32.361,-117.05
1037,02ETC0013I,45.84401709401709,32.565,-116.63
1041,02ETC0014H,56.73260073260074,31.805,-116.6
1046,02ETC0015G,53.26159951159951,32.497,-117.08
1048,02ETC0016F,18.517246642246644,32.361,-117.05
1052,02ETC0017E,47.7014652014652,32.497,-117.08
1054,02ETC0018D,48.81868131868132,32.632,-115.47
1057,02ETC0019C,54.83974358974359,32.497,-117.08
1059,02ETC0020S,56.25610500610501,32.497,-117.08
1061,02ETC0021R,77.51526251526252,32.497,-117.08
1063,02ETC0022Q,59.401709401709404,32.632,-115.47
1065,02ETC0023P,66.42399267399267,32.632,-115.47
1067,02ETC0024O,53.53632478632478,32.632,-115.47
1069,02ETC0025N,42.53968253968254,32.497,-117.08
1070,02ETC0026M,54.923687423687426,32.632,-115.47
1073,02ETC0027L,48.09116809116809,32.632,-115.47
1076,02ETC0028K,55.94627594627595,32.497,-117.08
1077,02ETK0001M,33.81562881562881,32.632,-115.47
1078,02ETK0002L,8.696581196581196,32.565,-116.63
1079,02ETK0003K,42.65567765567766,32.497,-117.08
1080,02ETK0004J,38.94993894993895,31.805,-116.6
1081,02ETK0005I,55.2991452991453,31.805,-116.6
1082,02ETK0006H,19.673382173382173,32.632,-115.47
1083,02ETK0007G,15.71123321123321,32.632,-115.47
1084,02ETK0008F,57.38095238095238,32.632,-115.47
1085,02ETK0009E,15.686813186813186,32.565,-116.63
1086,02ETK0010U,27.0970695970696,32.497,-117.08
1087,02ETK0011T,19.16971916971917,32.497,-117.08
1088,02ETK0012S,34.81379731379732,32.497,-117.08
1089,02ETK0013R,4.978632478632479,32.497,-117.08
1090,02ETK0014Q,30.241147741147746,32.497,-117.08
1091,02ETK0015P,1.7582417582417582,31.805,-116.6
1092,02ETK0016O,61.93833943833944,31.805,-116.6
1093,02ETV0001S,59.68797027118332,31.805,-116.6
1094,02ETV0002R,61.77482264058229,32.632,-115.47
1095,02ETV0003Q,52.86078437394429,32.565,-116.63
1096,02ETV0004P,37.09652651945579,31.805,-116.6
1097,02ETV0006N,44.2216148152698,32.497,-117.08
1098,02ETV0007M,1.699886367126317,31.805,-116.6
1099,02ETV0009K,81.3212124934738,32.632,-115.47
1100,02ETV0011Z,68.99972359571267,32.565,-116.63
1101,02ETV0012Y,53.134117502533705,32.497,-117.08
1102,02ETV0014W,73.70473879794847,31.805,-116.6
1103,02ETV0015V,47.48932772335002,32.361,-117.05
1104,02ETV0016U,50.83842633825743,31.805,-116.6
1105,02ETV0018S,28.543349405730783,32.361,-117.05
1106,02ETV0019R,42.76127883050275,32.497,-117.08
1107,02ETV0020G,39.80528853536439,31.805,-116.6
1108,02ETV0022E,57.28939528884248,31.805,-116.6
1109,02ETV0023D,50.945916894444274,31.805,-116.6
1110,02ETV0024C,26.6100549737416,32.497,-117.08
1111,02ETV0025B,30.44900340898621,32.497,-117.08
1112,02ETV0026A,34.2342065661374,32.497,-117.08
1113,02ETV0028Z,54.98602622769571,32.497,-117.08
1114,02ETV0029Y,38.52768649611498,31.805,-116.6
1115,02ETV0030N,25.063726544025062,31.805,-116.6
1116,02ETV0031M,12.166395380977242,31.805,-116.6
1117,02ETV0032L,55.23939682442185,31.805,-116.6
1118,02ETV0033K,10.273026012714595,31.805,-116.6
1119,02ETV0034J,75.30941924388071,31.805,-116.6
1120,02ETV0036H,73.76001965541599,31.805,-116.6
1121,02ETV0037G,67.78508031080126,32.497,-117.08
1122,02ETV0038F,53.74220693467645,32.565,-116.63
